language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-commits,log-total-other-commits,log-total-other-commits-prediction
Clojure,https://github.com/techascent/tech.ml.dataset,1645.0,27.0,0.01641337386018237,P4Y8M29D,8503,techascent,601,6.398594934535208,7.406103381237015,3.332204510175204,3.8317754638084316
Clojure,https://github.com/PrecursorApp/precursor,3693.0,1.0,2.7078256160303275E-4,P6Y4M13D,51363,PrecursorApp,600,6.396929655216146,8.214465160759186,0.6931471805599453,3.8304276796799237
Clojure,https://github.com/wilkerlucio/pathom,1997.0,81.0,0.04056084126189284,P5Y5M22D,21669,wilkerlucio,599,6.395261598115449,7.599901959208498,4.406719247264253,3.8290776473700094
Clojure,https://github.com/arohner/spectrum,797.0,5.0,0.006273525721455458,P4Y10M20D,1379,arohner,591,6.3818160174060985,6.682108597449809,1.791759469228055,3.818195544847503
Clojure,https://github.com/puppetlabs/trapperkeeper,975.0,381.0,0.39076923076923076,P9Y7M29D,1122,puppetlabs,588,6.376726947898627,6.883462586413092,5.945420608606575,3.8140767360491625
Clojure,https://github.com/weavejester/ragtime,281.0,30.0,0.10676156583629894,P10Y11M27D,368,weavejester,588,6.376726947898627,5.641907070938114,3.4339872044851463,3.8140767360491625
Clojure,https://github.com/clojure/tools.namespace,296.0,23.0,0.0777027027027027,P12Y4M8D,568,clojure,587,6.375024819828097,5.6937321388027,3.1780538303479458,3.812699128598035
Clojure,https://github.com/metosin/spec-tools,829.0,81.0,0.097708082026538,P7Y2M6D,1087,metosin,587,6.375024819828097,6.721425700790643,4.406719247264253,3.812699128598035
Clojure,https://github.com/lilactown/helix,454.0,46.0,0.1013215859030837,P3Y11M16D,3461,lilactown,586,6.373319789577012,6.12029741895095,3.8501476017100584,3.8113191722839592
Clojure,https://github.com/flow-storm/flow-storm-debugger,616.0,13.0,0.021103896103896104,P3Y2M23D,39914,flow-storm,582,6.366470447731438,6.424869023905388,2.6390573296152584,3.8057756973098074
Clojure,https://github.com/clj-commons/pretty,423.0,33.0,0.07801418439716312,P10Y1M10D,1687,clj-commons,580,6.363028103540465,6.049733455231958,3.5263605246161616,3.8029896560659453
Clojure,https://github.com/drewr/postal,314.0,54.0,0.17197452229299362,P12Y7M,261,drewr,578,6.359573868672378,5.752572638825633,4.007333185232471,3.80019399117174
Clojure,https://github.com/r0man/cljs-http,338.0,62.0,0.1834319526627219,P11Y8M25D,229,r0man,576,6.3561076606958915,5.82600010738045,4.143134726391533,3.797388635911909
Clojure,https://github.com/day8/re-frame-template,644.0,97.0,0.15062111801242237,P8Y7M29D,1232,day8,575,6.354370040797351,6.4692503167957724,4.584967478670572,3.795982303356268
Clojure,https://github.com/juxt/tick,756.0,60.0,0.07936507936507936,P7Y1M4D,3270,juxt,570,6.345636360828596,6.6293632534374485,4.110873864173311,3.7889137502849493
Clojure,https://github.com/leonoel/missionary,284.0,6.0,0.02112676056338028,P5Y4M30D,495,leonoel,569,6.343880434126331,5.652489180268651,1.9459101490553132,3.7874926012242196
Clojure,https://github.com/dvcrn/proton,497.0,46.0,0.0925553319919517,P3Y1M24D,4861,dvcrn,569,6.343880434126331,6.210600077024653,3.8501476017100584,3.7874926012242196
Clojure,https://github.com/clj-commons/rewrite-clj,871.0,42.0,0.04822043628013777,P10Y4M14D,5938,clj-commons,568,6.342121418721152,6.77078942390898,3.7612001156935624,3.786068952339756
Clojure,https://github.com/takeoutweight/clojure-scheme,1931.0,818.0,0.4236147074054894,P7Y8M4D,3818,takeoutweight,564,6.335054251498059,7.566311014772463,6.70808408385307,3.780349181663589
Clojure,https://github.com/xsc/lein-ancient,616.0,18.0,0.02922077922077922,P8Y4M16D,521,xsc,560,6.327936783729195,6.424869023905388,2.9444389791664403,3.7745887005333425
Clojure,https://github.com/clj-commons/potemkin,200.0,31.0,0.155,P13Y2M19D,206,clj-commons,558,6.324358962381311,5.303304908059076,3.4657359027997265,3.7716930116407226
Clojure,https://github.com/Netflix/PigPen,716.0,36.0,0.05027932960893855,P5Y2M5D,1821,Netflix,551,6.311734809152915,6.57507584059962,3.6109179126442243,3.761475726670971
Clojure,https://github.com/coast-framework/coast,831.0,19.0,0.02286401925391095,P5Y4M1D,1217,coast-framework,548,6.306275286948016,6.723832440821209,2.995732273553991,3.757057094137213
Clojure,https://github.com/yogthos/markdown-clj,514.0,75.0,0.14591439688715954,P11Y11M15D,1415,yogthos,526,6.26530121273771,6.244166900663736,4.330733340286331,3.7238949655568354
Clojure,https://github.com/cljdoc/cljdoc,2361.0,236.0,0.09995764506565015,P5Y10M17D,18287,cljdoc,523,6.259581464064923,7.767263996757308,5.4680601411351315,3.719265720245255
Clojure,https://github.com/kkinnear/zprint,640.0,17.0,0.0265625,P6Y11M23D,2584,kkinnear,519,6.251903883165888,6.46302945692067,2.8903717578961645,3.713051914811769
Clojure,https://github.com/Clojure2D/clojure2d,571.0,1.0,0.0017513134851138354,P7Y2M9D,159700,Clojure2D,517,6.248042874508429,6.349138991379798,0.6931471805599453,3.7099270299176914
Clojure,https://github.com/hraberg/deuce,1315.0,6.0,0.0045627376425855515,P4Y3M18D,16022,hraberg,516,6.246106765481563,7.182352111885263,1.9459101490553132,3.7083600513408226
Clojure,https://github.com/joy-framework/joy,633.0,9.0,0.014218009478672985,P3Y11M18D,2320,joy-framework,508,6.230481447578482,6.452048954437226,2.302585092994046,3.6957137912019937
Clojure,https://github.com/richhickey/clojure-contrib,1083.0,195.0,0.18005540166204986,P3Y1M16D,4439,richhickey,507,6.2285110035911835,6.988413181999592,5.278114659230517,3.6941190238246553
Clojure,https://github.com/mage2tv/magento-cache-clean,460.0,4.0,0.008695652173913044,P5Y1M14D,5201,mage2tv,501,6.2166061010848646,6.133398042996649,1.6094379124341003,3.684483860242311
Clojure,https://github.com/juxt/edge,714.0,56.0,0.0784313725490196,P5Y9M4D,2768,juxt,499,6.212606095751519,6.5722825426940075,4.04305126783455,3.6812464791972688
Clojure,https://github.com/weavejester/lein-ring,337.0,53.0,0.1572700296735905,P10Y11M12D,254,weavejester,499,6.212606095751519,5.823045895483019,3.9889840465642745,3.6812464791972688
Clojure,https://github.com/cloverage/cloverage,727.0,272.0,0.3741403026134801,P12Y1M3D,717,cloverage,498,6.210600077024653,6.590301048196686,5.60947179518496,3.679622919611431
Clojure,https://github.com/oakes/Nightweb,575.0,3.0,0.0052173913043478265,P1Y5M22D,8678,oakes,494,6.202535517187923,6.3561076606958915,1.3862943611198906,3.673095915026114
Clojure,https://github.com/clj-commons/pomegranate,272.0,63.0,0.23161764705882354,P12Y6D,357,clj-commons,494,6.202535517187923,5.60947179518496,4.1588830833596715,3.673095915026114
Clojure,https://github.com/oliyh/martian,375.0,30.0,0.08,P7Y6M29D,22853,oliyh,486,6.186208623900494,5.929589143389895,3.4339872044851463,3.6598818389316343
Clojure,https://github.com/noir-clojure/lib-noir,361.0,28.0,0.07756232686980609,P6Y2M23D,288,noir-clojure,484,6.182084906716632,5.8916442118257715,3.367295829986474,3.656544332420116
Clojure,https://github.com/michaelklishin/monger,1308.0,137.0,0.10474006116207951,P11Y5M15D,1977,michaelklishin,477,6.1675164908883415,7.1770187659099,4.927253685157205,3.6447534698266018
Clojure,https://github.com/clj-commons/gloss,274.0,34.0,0.12408759124087591,P12Y11M17D,361,clj-commons,476,6.16541785423142,5.616771097666572,3.5553480614894135,3.643054950457912
Clojure,https://github.com/squint-cljs/squint,1061.0,50.0,0.0471253534401508,P14Y1M26D,1560,squint-cljs,474,6.161207321695077,6.967909201801884,3.9318256327243257,3.639647180445943
Clojure,https://github.com/nrepl/piggieback,278.0,26.0,0.09352517985611511,P10Y10M15D,233,nrepl,474,6.161207321695077,5.631211781821365,3.295836866004329,3.639647180445943
Clojure,https://github.com/funcool/promesa,690.0,48.0,0.06956521739130435,P8Y6M29D,1440,funcool,464,6.139884552226255,6.53813982376767,3.8918202981106265,3.6223897210293994
Clojure,https://github.com/clojars/clojars-web,2015.0,272.0,0.1349875930521092,P14Y15D,3451,clojars,456,6.1224928095143865,7.60887062919126,5.60947179518496,3.6083138152484024
Clojure,https://github.com/mhuebert/maria,1326.0,10.0,0.007541478129713424,P7Y20D,13228,mhuebert,455,6.12029741895095,7.190676034332207,2.3978952727983707,3.606536988668377
Clojure,https://github.com/BrunoBonacci/mulog,408.0,21.0,0.051470588235294115,P3Y8M29D,4704,BrunoBonacci,455,6.12029741895095,6.013715156042802,3.091042453358316,3.606536988668377
Clojure,https://github.com/technomancy/slamhound,357.0,27.0,0.07563025210084033,P9Y5M8D,472,technomancy,454,6.118097198041348,5.8805329864007,3.332204510175204,3.604756252675784
Clojure,https://github.com/squint-cljs/cherry,461.0,15.0,0.03253796095444685,P14Y1M26D,798,squint-cljs,454,6.118097198041348,6.135564891081739,2.772588722239781,3.604756252675784
Clojure,https://github.com/pyr/cyanite,438.0,48.0,0.1095890410958904,P3Y6M22D,1188,pyr,448,6.104793232414985,6.0844994130751715,3.8918202981106265,3.5939887654967957
Clojure,https://github.com/polyfy/polylith,230.0,21.0,0.09130434782608696,P4Y5M16D,42274,polyfy,447,6.102558594613569,5.442417710521793,3.091042453358316,3.592180174393047
Clojure,https://github.com/immutant/immutant,2584.0,26.0,0.010061919504643963,P6Y3M30D,18004,immutant,446,6.100318952020064,7.85748078694253,3.295836866004329,3.5903675326899376
Clojure,https://github.com/ctford/leipzig,770.0,3.0,0.003896103896103896,P9Y7M12D,749,ctford,445,6.09807428216624,6.647688373563329,1.3862943611198906,3.588550822202936
Clojure,https://github.com/slagyr/speclj,465.0,96.0,0.2064516129032258,P12Y3M2D,913,slagyr,443,6.093569770045136,6.144185634125646,4.574710978503383,3.584905121524375
Clojure,https://github.com/juji-io/editscript,229.0,1.0,0.004366812227074236,P5Y18D,739,juji-io,443,6.093569770045136,5.438079308923196,0.6931471805599453,3.584905121524375
Clojure,https://github.com/gorillalabs/sparkling,663.0,223.0,0.33634992458521873,P10Y3M7D,1178,gorillalabs,439,6.0844994130751715,6.498282149476434,5.4116460518550396,3.5775640808808693
Clojure,https://github.com/walkable-server/walkable,1377.0,1.0,7.262164124909223E-4,P3Y10M8D,1089,walkable-server,438,6.082218910376446,7.228388451573604,0.6931471805599453,3.575718369289319
Clojure,https://github.com/semperos/clj-webdriver,1057.0,23.0,0.021759697256385997,P5Y8M26D,1776,semperos,438,6.082218910376446,6.964135612418245,3.1780538303479458,3.575718369289319
Clojure,https://github.com/clojure/tools.deps.alpha,1259.0,13.0,0.010325655281969817,P5Y4M18D,1067,clojure,436,6.077642243349034,7.138866999945524,2.6390573296152584,3.572014270457125
Clojure,https://github.com/clojure/core.cache,233.0,19.0,0.0815450643776824,P11Y8M25D,310,clojure,428,6.059123195581797,5.455321115357702,2.995732273553991,3.557025986888077
Clojure,https://github.com/metosin/muuntaja,851.0,110.0,0.12925969447708577,P10Y7M5D,1243,metosin,417,6.0330862217988015,6.747586526829315,4.709530201312334,3.5359531136364724
Clojure,https://github.com/nubank/matcher-combinators,384.0,53.0,0.13802083333333334,P6Y23D,714,nubank,416,6.030685260261263,5.953243334287785,3.9889840465642745,3.5340099093845425
Clojure,https://github.com/kit-clj/kit,442.0,42.0,0.09502262443438914,P2Y5M8D,1108,kit-clj,414,6.025865973825314,6.093569770045136,3.7612001156935624,3.5301094479455766
Clojure,https://github.com/arthuredelstein/clooj,658.0,20.0,0.030395136778115502,P3Y4M29D,1576,arthuredelstein,412,6.021023349349527,6.490723534502507,3.044522437723423,3.5261900979998457
Clojure,https://github.com/clj-commons/byte-streams,261.0,25.0,0.09578544061302682,P10Y26D,1197,clj-commons,410,6.016157159698354,5.568344503761097,3.258096538021482,3.522251675716515
Clojure,https://github.com/typedclojure/typedclojure,5822.0,83.0,0.014256269323256613,P12Y2D,15785,typedclojure,406,6.0063531596017325,8.66957087183712,4.430816798843313,3.514316865276688
Clojure,https://github.com/tomekw/hikari-cp,342.0,115.0,0.3362573099415205,P8Y5M20D,309,tomekw,405,6.003887067106539,5.8377304471659395,4.7535901911063645,3.512320947663102
Clojure,https://github.com/binaryage/chromex,1055.0,3.0,0.002843601895734597,P7Y5M11D,4952,binaryage,404,6.0014148779611505,6.962243464266207,1.3862943611198906,3.5103200957611507
Clojure,https://github.com/clojure-emacs/sayid,596.0,13.0,0.02181208053691275,P6Y3M6D,619,clojure-emacs,403,5.998936561946683,6.391917113392602,2.6390573296152584,3.508314285113356
Clojure,https://github.com/reagent-project/reagent-template,569.0,83.0,0.14586994727592267,P7Y8M11D,471,reagent-project,396,5.981414211254481,6.345636360828596,4.430816798843313,3.4941326725233357
Clojure,https://github.com/clojure-expectations/expectations,598.0,88.0,0.14715719063545152,P12Y7M27D,4617,clojure-expectations,395,5.978885764901122,6.395261598115449,4.48863636973214,3.492086289177411
Clojure,https://github.com/bevuta/pepa,526.0,11.0,0.02091254752851711,P2Y8M12D,1861,bevuta,394,5.976350909297934,6.267200548541362,2.4849066497880004,3.4900347185424248
Clojure,https://github.com/Deep-Symmetry/afterglow,1965.0,2.0,0.0010178117048346056,P7Y11M8D,274870,Deep-Symmetry,394,5.976350909297934,7.583756300707112,1.0986122886681098,3.4900347185424248
Clojure,https://github.com/clojurewerkz/elastisch,1565.0,256.0,0.1635782747603834,P7Y9M3D,2292,clojurewerkz,386,5.955837369464831,7.356279876550748,5.54907608489522,3.4734322044235593
Clojure,https://github.com/jakemcc/test-refresh,478.0,19.0,0.0397489539748954,P11Y2M21D,384,jakemcc,386,5.955837369464831,6.171700597410915,2.995732273553991,3.4734322044235593
Clojure,https://github.com/gojek/ziggurat,1302.0,462.0,0.3548387096774194,P5Y7M6D,1581,gojek,384,5.950642552587727,7.172424577124845,6.137727054086234,3.469227809606831
Clojure,https://github.com/mswift42/themecreator,1119.0,3.0,0.002680965147453083,P7Y7M1D,12679,mswift42,382,5.945420608606575,7.02108396428914,1.3862943611198906,3.4650014596262637
Clojure,https://github.com/threatgrid/naga,401.0,9.0,0.022443890274314215,P5Y7M14D,557,threatgrid,372,5.918893854273146,5.996452088619021,2.302585092994046,3.4435321853356444
Clojure,https://github.com/cognitect-labs/vase,402.0,51.0,0.12686567164179105,P4Y10M3D,1966,cognitect-labs,372,5.918893854273146,5.998936561946683,3.9512437185814275,3.4435321853356444
Clojure,https://github.com/ckirkendall/enfocus,419.0,18.0,0.04295942720763723,P5Y6M17D,1327,ckirkendall,370,5.91350300563827,6.040254711277414,2.9444389791664403,3.4391691333562506
Clojure,https://github.com/liquidz/antq,1136.0,24.0,0.02112676056338028,P3Y5M1D,813,liquidz,368,5.908082938168931,7.036148493750536,3.2188758248682006,3.4347824332831753
Clojure,https://github.com/cfpb/qu,899.0,102.0,0.11345939933259176,P7Y6M18D,7187,cfpb,367,5.905361848054571,6.802394763324311,4.634728988229636,3.4325801348300593
Clojure,https://github.com/magnars/optimus,278.0,15.0,0.0539568345323741,P10Y14D,445,magnars,366,5.902633333401366,5.631211781821365,2.772588722239781,3.430371827369625
Clojure,https://github.com/clj-commons/useful,559.0,22.0,0.03935599284436494,P10Y6M21D,758,clj-commons,364,5.8971538676367405,6.327936783729195,3.1354942159291497,3.425937053631831
Clojure,https://github.com/nasser/magic,801.0,1.0,0.0012484394506866417,P7Y11M13D,7364,nasser,361,5.8888779583328805,6.687108607866515,0.6931471805599453,3.419238994584895
Clojure,https://github.com/reifyhealth/specmonstah,294.0,34.0,0.11564625850340136,P6Y9M6D,4740,reifyhealth,360,5.886104031450156,5.68697535633982,3.5553480614894135,3.416993933000701
Clojure,https://github.com/metosin/ring-swagger,1001.0,63.0,0.06293706293706294,P5Y6M21D,1430,metosin,360,5.886104031450156,6.90975328164481,4.1588830833596715,3.416993933000701
Clojure,https://github.com/FundingCircle/jackdaw,1371.0,776.0,0.5660102115244348,P6Y7M12D,1724,FundingCircle,359,5.883322388488279,7.22402480828583,6.655440350367647,3.414742626452736
Clojure,https://github.com/cognitect/transit-clj,339.0,46.0,0.13569321533923304,P9Y23D,304,cognitect,358,5.8805329864007,5.8289456176102075,3.8501476017100584,3.4124850401015263
Clojure,https://github.com/congomongo/congomongo,527.0,146.0,0.27703984819734345,P13Y6M9D,5721,congomongo,358,5.8805329864007,6.269096283706261,4.990432586778736,3.4124850401015263
Clojure,https://github.com/ztellman/penumbra,509.0,6.0,0.011787819253438114,P7Y10D,979,ztellman,353,5.8664680569332965,6.234410725718371,1.9459101490553132,3.401101671264979
Clojure,https://github.com/ingesolvoll/kee-frame,592.0,11.0,0.018581081081081082,P3Y9M4D,481,ingesolvoll,352,5.863631175598097,6.385194398997726,2.4849066497880004,3.3988056578609345
Clojure,https://github.com/hashobject/perun,880.0,100.0,0.11363636363636363,P5Y7M1D,7246,hashobject,351,5.860786223465865,6.78105762593618,4.61512051684126,3.396503112404267
Clojure,https://github.com/sunng87/slacker,759.0,29.0,0.03820816864295125,P10Y5M6D,804,sunng87,351,5.860786223465865,6.633318433280377,3.4011973816621555,3.396503112404267
Clojure,https://github.com/wilkerlucio/pathom3,1287.0,13.0,0.010101010101010102,P3Y4M7D,2090,wilkerlucio,349,5.855071922202427,7.160845906664299,2.6390573296152584,3.391878275921751
Clojure,https://github.com/alexander-yakushev/compliment,343.0,26.0,0.07580174927113703,P10Y3M24D,2249,alexander-yakushev,348,5.8522024797744745,5.840641657373398,3.295836866004329,3.3895559093867234
Clojure,https://github.com/gcv/appengine-magic,399.0,14.0,0.03508771929824561,P3Y8M,597,gcv,344,5.840641657373398,5.991464547107982,2.70805020110221,3.3801992250357444
Clojure,https://github.com/michaelklishin/langohr,1263.0,78.0,0.06175771971496437,P12Y3M30D,1592,michaelklishin,344,5.840641657373398,7.142036574706803,4.3694478524670215,3.3801992250357444
Clojure,https://github.com/yetibot/yetibot,2096.0,80.0,0.03816793893129771,P11Y11M11D,2229,yetibot,342,5.834810737062605,7.64826303090192,4.394449154672439,3.3754800036057255
Clojure,https://github.com/andrewmcveigh/cljs-time,386.0,28.0,0.07253886010362694,P5Y9M22D,2468,andrewmcveigh,341,5.831882477283517,5.958424693029782,3.367295829986474,3.373110033589748
Clojure,https://github.com/clj-commons/metrics-clojure,451.0,111.0,0.24611973392461198,P12Y24D,431,clj-commons,337,5.820082930352362,6.113682179832232,4.718498871295094,3.3635601389292176
Clojure,https://github.com/twosigma/Cook,2204.0,924.0,0.4192377495462795,P7Y7M13D,90626,twosigma,337,5.820082930352362,7.6984827878809465,6.829793737512425,3.3635601389292176
Clojure,https://github.com/Deep-Symmetry/beat-link-trigger,1935.0,7.0,0.0036175710594315244,P7Y6M16D,58863,Deep-Symmetry,336,5.817111159963204,7.568379267836522,2.0794415416798357,3.3611549538541197
Clojure,https://github.com/FieryCod/holy-lambda,552.0,4.0,0.007246376811594203,P3Y11M1D,206193,FieryCod,331,5.802118375377063,6.315358001522335,1.6094379124341003,3.34902063087536
Clojure,https://github.com/trptcolin/reply,593.0,44.0,0.07419898819561552,P9Y10M28D,484,trptcolin,331,5.802118375377063,6.386879319362645,3.8066624897703196,3.34902063087536
Clojure,https://github.com/lspector/Clojush,2650.0,469.0,0.1769811320754717,P12Y7M18D,21674,lspector,326,5.786897381366708,7.8826922062890254,6.152732694704104,3.336701607926805
Clojure,https://github.com/bensu/doo,409.0,42.0,0.10268948655256724,P5Y8M22D,831,bensu,325,5.783825182329737,6.016157159698354,3.7612001156935624,3.33421514150988
Clojure,https://github.com/nasa/Common-Metadata-Repository,16852.0,6314.0,0.37467362924281983,P9Y11M28D,55758,nasa,323,5.777652323222656,9.73228396147602,8.750683034784592,3.32921917390444
Clojure,https://github.com/liquidz/misaki,559.0,8.0,0.014311270125223614,P2Y8M20D,3990,liquidz,320,5.768320995793772,6.327936783729195,2.1972245773362196,3.3216669183382987
Clojure,https://github.com/clojure-emacs/orchard,468.0,106.0,0.2264957264957265,P9Y5M26D,1762,clojure-emacs,315,5.752572638825633,6.150602768446279,4.672828834461906,3.3089210772479896
Clojure,https://github.com/Jarzka/stylefy,1242.0,9.0,0.007246376811594203,P6Y16D,36528,Jarzka,313,5.746203190540153,7.1252830915107115,2.302585092994046,3.303766001334742
Clojure,https://github.com/sunng87/diehard,387.0,22.0,0.056847545219638244,P7Y4M5D,409,sunng87,313,5.746203190540153,5.961005339623274,3.1354942159291497,3.303766001334742
Clojure,https://github.com/clojure-numerics/expresso,271.0,2.0,0.007380073800738007,P9Y9M23D,679,clojure-numerics,309,5.733341276897746,5.605802066295998,1.0986122886681098,3.293356286357169
Clojure,https://github.com/fluree/db,3152.0,382.0,0.12119289340101523,P3Y1M11D,8539,fluree,297,5.6937321388027,8.056109659545061,5.948034989180646,3.2612988608806597
Clojure,https://github.com/clojure/spec-alpha2,343.0,7.0,0.02040816326530612,P7Y3D,556,clojure,293,5.680172609017068,5.840641657373398,2.0794415416798357,3.250324534336206
Clojure,https://github.com/quoll/asami,880.0,25.0,0.028409090909090908,P5Y5M18D,34285,quoll,293,5.680172609017068,6.78105762593618,3.258096538021482,3.250324534336206
Clojure,https://github.com/puppetlabs/puppetdb,9735.0,5857.0,0.6016435541859271,P12Y4M,28330,puppetlabs,292,5.676753802268282,9.183585634667363,8.675563527387679,3.2475575429842407
Clojure,https://github.com/replikativ/konserve,315.0,68.0,0.21587301587301588,P9Y7M27D,1911,replikativ,291,5.673323267171493,5.755742213586912,4.23410650459726,3.244781059362053
Clojure,https://github.com/r4vi/block-the-eu-cookie-shit-list,466.0,109.0,0.23390557939914164,P8Y6M,11531,r4vi,289,5.666426688112432,6.1463292576688975,4.700480365792417,3.2391993532239858
Clojure,https://github.com/nubank/state-flow,343.0,45.0,0.13119533527696792,P4Y8M1D,469,nubank,289,5.666426688112432,5.840641657373398,3.828641396489095,3.2391993532239858
Clojure,https://github.com/cnuernber/dtype-next,986.0,8.0,0.008113590263691683,P3Y2M9D,5365,cnuernber,286,5.655991810819852,6.894670039433482,2.1972245773362196,3.230753945995969
Clojure,https://github.com/funcool/buddy-auth,324.0,49.0,0.15123456790123457,P7Y18D,756,funcool,286,5.655991810819852,5.783825182329737,3.912023005428146,3.230753945995969
Clojure,https://github.com/LauJensen/clojureql,305.0,42.0,0.1377049180327869,P7Y3M12D,408,LauJensen,285,5.652489180268651,5.723585101952381,3.7612001156935624,3.227919112337194
Clojure,https://github.com/tendant/graphql-clj,709.0,7.0,0.009873060648801129,P4Y2M1D,914,tendant,284,5.648974238161206,6.565264970035361,2.0794415416798357,3.225074314392001
Clojure,https://github.com/exoscale/pithos,725.0,53.0,0.07310344827586207,P5Y21D,3486,exoscale,282,5.641907070938114,6.587550014824796,3.9889840465642745,3.2193545437158337
Clojure,https://github.com/puppetlabs/puppetserver,9945.0,4769.0,0.47953745600804426,P10Y8M5D,10902,puppetlabs,282,5.641907070938114,9.204925739274683,8.470101583882387,3.2193545437158337
Clojure,https://github.com/macourtney/Conjure,416.0,2.0,0.004807692307692308,P3Y5M,32038,macourtney,279,5.631211781821365,6.0330862217988015,1.0986122886681098,3.2106983736929684
Clojure,https://github.com/greglook/cljstyle,607.0,38.0,0.06260296540362438,P6Y10M27D,671,greglook,274,5.6131281063880705,6.410174881966167,3.6635616461296463,3.1960624561894586
Clojure,https://github.com/taoensso/tower,369.0,7.0,0.018970189701897018,P11Y1M17D,651,taoensso,274,5.6131281063880705,5.91350300563827,2.0794415416798357,3.1960624561894586
Clojure,https://github.com/unclebob/more-speech,631.0,3.0,0.004754358161648178,P1Y7M22D,8035,unclebob,270,5.598421958998375,6.448889394146858,1.3862943611198906,3.184160121358025
Clojure,https://github.com/zero-one-group/geni,317.0,13.0,0.04100946372239748,P3Y7M12D,1953,zero-one-group,268,5.5909869805108565,5.762051382780177,2.6390573296152584,3.1781426647748714
Clojure,https://github.com/cch1/http.async.client,541.0,61.0,0.11275415896487985,P12Y7M23D,1395,cch1,266,5.583496308781699,6.295266001439646,4.127134385045092,3.172080133190613
Clojure,https://github.com/hyperfiddle/rcf,297.0,11.0,0.037037037037037035,P2Y10M22D,1276,hyperfiddle,261,5.564520407322694,5.697093486505405,2.4849066497880004,3.1567220977440473
Clojure,https://github.com/rm-hull/nvd-clojure,344.0,20.0,0.05813953488372093,P7Y3M29D,480283,rm-hull,259,5.556828061699537,5.84354441703136,3.044522437723423,3.1504963425669925
Clojure,https://github.com/taoensso/encore,1318.0,16.0,0.012139605462822459,P9Y9M10D,2363,taoensso,255,5.541263545158426,7.1846291527173145,2.833213344056216,3.1378992916567383
Clojure,https://github.com/clojure/tools.analyzer,547.0,21.0,0.038391224862888484,P9Y10M12D,1648,clojure,254,5.537334267018537,6.306275286948016,3.091042453358316,3.1347191532542387
Clojure,https://github.com/clojure-emacs/refactor-nrepl,890.0,132.0,0.14831460674157304,P9Y18D,1164,clojure-emacs,253,5.53338948872752,6.792344427470809,4.890349128221754,3.131526469894602
Clojure,https://github.com/mentat-collective/emmy,1224.0,22.0,0.017973856209150325,P9Y2M7D,10454,mentat-collective,251,5.5254529391317835,7.110696122978827,3.1354942159291497,3.1251030696530866
Clojure,https://github.com/phillord/tawny-owl,988.0,24.0,0.024291497975708502,P11Y1M13D,4585,phillord,247,5.5093883366279774,6.8966943316227125,3.2188758248682006,3.112101277078359
Clojure,https://github.com/scicloj/tablecloth,215.0,15.0,0.06976744186046512,P3Y4M10D,27262,scicloj,247,5.5093883366279774,5.375278407684165,2.772588722239781,3.112101277078359
Clojure,https://github.com/latte-central/LaTTe,440.0,10.0,0.022727272727272728,P8Y8M25D,719,latte-central,245,5.501258210544727,6.089044875446846,2.3978952727983707,3.105521206832877
Clojure,https://github.com/clj-jgit/clj-jgit,303.0,41.0,0.1353135313531353,P12Y1M17D,625,clj-jgit,242,5.488937726156687,5.717027701406222,3.7376696182833684,3.095549694472362
Clojure,https://github.com/mpenet/alia,930.0,32.0,0.034408602150537634,P9Y3M29D,1581,mpenet,242,5.488937726156687,6.836259277277067,3.4965075614664802,3.095549694472362
Clojure,https://github.com/sunng87/ring-jetty9-adapter,521.0,66.0,0.12667946257197696,P10Y6M14D,488,sunng87,234,5.455321115357702,6.257667587882639,4.204692619390966,3.0683422860991896
Clojure,https://github.com/taoensso/faraday,547.0,70.0,0.12797074954296161,P10Y5M14D,954,taoensso,234,5.455321115357702,6.306275286948016,4.2626798770413155,3.0683422860991896
Clojure,https://github.com/borkdude/deps.clj,460.0,9.0,0.01956521739130435,P3Y9M17D,579,borkdude,233,5.4510384535657,6.133398042996649,2.302585092994046,3.064876138693792
Clojure,https://github.com/mhjort/trombi,509.0,6.0,0.011787819253438114,P9Y4M23D,524,mhjort,226,5.420534999272286,6.234410725718371,1.9459101490553132,3.0401883454264724
Clojure,https://github.com/nilenso/goose,406.0,13.0,0.03201970443349754,P1Y6M13D,1480,nilenso,225,5.41610040220442,6.008813185442595,2.6390573296152584,3.0365992300894926
Clojure,https://github.com/thheller/shadow-grove,329.0,1.0,0.00303951367781155,P4Y11D,1419,thheller,222,5.402677381872279,5.799092654460526,0.6931471805599453,3.025735386677028
Clojure,https://github.com/metosin/kekkonen,593.0,6.0,0.01011804384485666,P6Y11M4D,576,metosin,220,5.393627546352362,6.386879319362645,1.9459101490553132,3.018410954949726
Clojure,https://github.com/clojure/data.xml,272.0,53.0,0.1948529411764706,P12Y2M28D,575,clojure,217,5.37989735354046,5.60947179518496,3.9889840465642745,3.007298503277856
Clojure,https://github.com/ninjudd/clojure-protobuf,338.0,13.0,0.038461538461538464,P3Y9M12D,638,ninjudd,217,5.37989735354046,5.82600010738045,2.6390573296152584,3.007298503277856
Clojure,https://github.com/maitria/avi,1593.0,12.0,0.007532956685499058,P3Y11M18D,1105,maitria,215,5.3706380281276624,7.374001859350161,2.5649493574615367,2.999804522124536
