language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-other-commits,log-total-other-commits-prediction
Clojure,https://github.com/joy-framework/joy,633.0,9.0,0.014218009478672985,1448,2320,joy-framework,508,6.230481447578482,2.302585092994046,3.6957137912019937
Clojure,https://github.com/richhickey/clojure-contrib,1083.0,195.0,0.18005540166204986,1141,4439,richhickey,507,6.2285110035911835,5.278114659230517,3.6941190238246553
Clojure,https://github.com/mage2tv/magento-cache-clean,460.0,4.0,0.008695652173913044,1871,5201,mage2tv,501,6.2166061010848646,1.6094379124341003,3.684483860242311
Clojure,https://github.com/juxt/edge,714.0,56.0,0.0784313725490196,2105,2768,juxt,499,6.212606095751519,4.04305126783455,3.6812464791972688
Clojure,https://github.com/weavejester/lein-ring,337.0,53.0,0.1572700296735905,4000,254,weavejester,499,6.212606095751519,3.9889840465642745,3.6812464791972688
Clojure,https://github.com/cloverage/cloverage,727.0,272.0,0.3741403026134801,4416,717,cloverage,498,6.210600077024653,5.60947179518496,3.679622919611431
Clojure,https://github.com/oakes/Nightweb,575.0,3.0,0.0052173913043478265,540,8678,oakes,494,6.202535517187923,1.3862943611198906,3.673095915026114
Clojure,https://github.com/clj-commons/pomegranate,272.0,63.0,0.23161764705882354,4389,357,clj-commons,494,6.202535517187923,4.1588830833596715,3.673095915026114
Clojure,https://github.com/oliyh/martian,375.0,30.0,0.08,2768,22853,oliyh,486,6.186208623900494,3.4339872044851463,3.6598818389316343
Clojure,https://github.com/noir-clojure/lib-noir,361.0,28.0,0.07756232686980609,2275,288,noir-clojure,484,6.182084906716632,3.367295829986474,3.656544332420116
Clojure,https://github.com/michaelklishin/monger,1308.0,137.0,0.10474006116207951,4186,1977,michaelklishin,477,6.1675164908883415,4.927253685157205,3.6447534698266018
Clojure,https://github.com/clj-commons/gloss,274.0,34.0,0.12408759124087591,4734,361,clj-commons,476,6.16541785423142,3.5553480614894135,3.643054950457912
Clojure,https://github.com/squint-cljs/squint,1061.0,50.0,0.0471253534401508,5170,1560,squint-cljs,474,6.161207321695077,3.9318256327243257,3.639647180445943
Clojure,https://github.com/nrepl/piggieback,278.0,26.0,0.09352517985611511,3971,233,nrepl,474,6.161207321695077,3.295836866004329,3.639647180445943
Clojure,https://github.com/funcool/promesa,690.0,48.0,0.06956521739130435,3135,1440,funcool,464,6.139884552226255,3.8918202981106265,3.6223897210293994
Clojure,https://github.com/clojars/clojars-web,2015.0,272.0,0.1349875930521092,5128,3451,clojars,456,6.1224928095143865,5.60947179518496,3.6083138152484024
Clojure,https://github.com/mhuebert/maria,1326.0,10.0,0.007541478129713424,2576,13228,mhuebert,455,6.12029741895095,2.3978952727983707,3.606536988668377
Clojure,https://github.com/BrunoBonacci/mulog,408.0,21.0,0.051470588235294115,1368,4704,BrunoBonacci,455,6.12029741895095,3.091042453358316,3.606536988668377
Clojure,https://github.com/technomancy/slamhound,357.0,27.0,0.07563025210084033,3449,472,technomancy,454,6.118097198041348,3.332204510175204,3.604756252675784
Clojure,https://github.com/squint-cljs/cherry,461.0,15.0,0.03253796095444685,5170,798,squint-cljs,454,6.118097198041348,2.772588722239781,3.604756252675784
Clojure,https://github.com/pyr/cyanite,438.0,48.0,0.1095890410958904,1300,1188,pyr,448,6.104793232414985,3.8918202981106265,3.5939887654967957
Clojure,https://github.com/polyfy/polylith,230.0,21.0,0.09130434782608696,1630,42274,polyfy,447,6.102558594613569,3.091042453358316,3.592180174393047
Clojure,https://github.com/immutant/immutant,2584.0,26.0,0.010061919504643963,2313,18004,immutant,446,6.100318952020064,3.295836866004329,3.5903675326899376
Clojure,https://github.com/ctford/leipzig,770.0,3.0,0.003896103896103896,3512,749,ctford,445,6.09807428216624,1.3862943611198906,3.588550822202936
Clojure,https://github.com/slagyr/speclj,465.0,96.0,0.2064516129032258,4477,913,slagyr,443,6.093569770045136,4.574710978503383,3.584905121524375
Clojure,https://github.com/juji-io/editscript,229.0,1.0,0.004366812227074236,1844,739,juji-io,443,6.093569770045136,0.6931471805599453,3.584905121524375
Clojure,https://github.com/gorillalabs/sparkling,663.0,223.0,0.33634992458521873,3750,1178,gorillalabs,439,6.0844994130751715,5.4116460518550396,3.5775640808808693
Clojure,https://github.com/walkable-server/walkable,1377.0,1.0,7.262164124909223E-4,1407,1089,walkable-server,438,6.082218910376446,0.6931471805599453,3.575718369289319
Clojure,https://github.com/semperos/clj-webdriver,1057.0,23.0,0.021759697256385997,2098,1776,semperos,438,6.082218910376446,3.1780538303479458,3.575718369289319
Clojure,https://github.com/clojure/tools.deps.alpha,1259.0,13.0,0.010325655281969817,1967,1067,clojure,436,6.077642243349034,2.6390573296152584,3.572014270457125
Clojure,https://github.com/clojure/core.cache,233.0,19.0,0.0815450643776824,4285,310,clojure,428,6.059123195581797,2.995732273553991,3.557025986888077
Clojure,https://github.com/metosin/muuntaja,851.0,110.0,0.12925969447708577,3870,1243,metosin,417,6.0330862217988015,4.709530201312334,3.5359531136364724
Clojure,https://github.com/nubank/matcher-combinators,384.0,53.0,0.13802083333333334,2214,714,nubank,416,6.030685260261263,3.9889840465642745,3.5340099093845425
Clojure,https://github.com/kit-clj/kit,442.0,42.0,0.09502262443438914,891,1108,kit-clj,414,6.025865973825314,3.7612001156935624,3.5301094479455766
Clojure,https://github.com/arthuredelstein/clooj,658.0,20.0,0.030395136778115502,1245,1576,arthuredelstein,412,6.021023349349527,3.044522437723423,3.5261900979998457
Clojure,https://github.com/clj-commons/byte-streams,261.0,25.0,0.09578544061302682,3678,1197,clj-commons,410,6.016157159698354,3.258096538021482,3.522251675716515
Clojure,https://github.com/typedclojure/typedclojure,5822.0,83.0,0.014256269323256613,4385,15785,typedclojure,406,6.0063531596017325,4.430816798843313,3.514316865276688
Clojure,https://github.com/tomekw/hikari-cp,342.0,115.0,0.3362573099415205,3095,309,tomekw,405,6.003887067106539,4.7535901911063645,3.512320947663102
Clojure,https://github.com/binaryage/chromex,1055.0,3.0,0.002843601895734597,2719,4952,binaryage,404,6.0014148779611505,1.3862943611198906,3.5103200957611507
Clojure,https://github.com/clojure-emacs/sayid,596.0,13.0,0.02181208053691275,2289,619,clojure-emacs,403,5.998936561946683,2.6390573296152584,3.508314285113356
Clojure,https://github.com/reagent-project/reagent-template,569.0,83.0,0.14586994727592267,2811,471,reagent-project,396,5.981414211254481,4.430816798843313,3.4941326725233357
Clojure,https://github.com/clojure-expectations/expectations,598.0,88.0,0.14715719063545152,4622,4617,clojure-expectations,395,5.978885764901122,4.48863636973214,3.492086289177411
Clojure,https://github.com/bevuta/pepa,526.0,11.0,0.02091254752851711,986,1861,bevuta,394,5.976350909297934,2.4849066497880004,3.4900347185424248
Clojure,https://github.com/Deep-Symmetry/afterglow,1965.0,2.0,0.0010178117048346056,2899,274870,Deep-Symmetry,394,5.976350909297934,1.0986122886681098,3.4900347185424248
Clojure,https://github.com/clojurewerkz/elastisch,1565.0,256.0,0.1635782747603834,2834,2292,clojurewerkz,386,5.955837369464831,5.54907608489522,3.4734322044235593
Clojure,https://github.com/jakemcc/test-refresh,478.0,19.0,0.0397489539748954,4101,384,jakemcc,386,5.955837369464831,2.995732273553991,3.4734322044235593
Clojure,https://github.com/gojek/ziggurat,1302.0,462.0,0.3548387096774194,2046,1581,gojek,384,5.950642552587727,6.137727054086234,3.469227809606831
Clojure,https://github.com/mswift42/themecreator,1119.0,3.0,0.002680965147453083,2770,12679,mswift42,382,5.945420608606575,1.3862943611198906,3.4650014596262637
Clojure,https://github.com/threatgrid/naga,401.0,9.0,0.022443890274314215,2055,557,threatgrid,372,5.918893854273146,2.302585092994046,3.4435321853356444
Clojure,https://github.com/cognitect-labs/vase,402.0,51.0,0.12686567164179105,1768,1966,cognitect-labs,372,5.918893854273146,3.9512437185814275,3.4435321853356444
Clojure,https://github.com/ckirkendall/enfocus,419.0,18.0,0.04295942720763723,2026,1327,ckirkendall,370,5.91350300563827,2.9444389791664403,3.4391691333562506
Clojure,https://github.com/liquidz/antq,1136.0,24.0,0.02112676056338028,1249,813,liquidz,368,5.908082938168931,3.2188758248682006,3.4347824332831753
Clojure,https://github.com/cfpb/qu,899.0,102.0,0.11345939933259176,2759,7187,cfpb,367,5.905361848054571,4.634728988229636,3.4325801348300593
Clojure,https://github.com/magnars/optimus,278.0,15.0,0.0539568345323741,3666,445,magnars,366,5.902633333401366,2.772588722239781,3.430371827369625
Clojure,https://github.com/clj-commons/useful,559.0,22.0,0.03935599284436494,3858,758,clj-commons,364,5.8971538676367405,3.1354942159291497,3.425937053631831
Clojure,https://github.com/nasser/magic,801.0,1.0,0.0012484394506866417,2905,7364,nasser,361,5.8888779583328805,0.6931471805599453,3.419238994584895
Clojure,https://github.com/reifyhealth/specmonstah,294.0,34.0,0.11564625850340136,2471,4740,reifyhealth,360,5.886104031450156,3.5553480614894135,3.416993933000701
Clojure,https://github.com/metosin/ring-swagger,1001.0,63.0,0.06293706293706294,2029,1430,metosin,360,5.886104031450156,4.1588830833596715,3.416993933000701
Clojure,https://github.com/FundingCircle/jackdaw,1371.0,776.0,0.5660102115244348,2415,1724,FundingCircle,359,5.883322388488279,6.655440350367647,3.414742626452736
Clojure,https://github.com/cognitect/transit-clj,339.0,46.0,0.13569321533923304,3310,304,cognitect,358,5.8805329864007,3.8501476017100584,3.4124850401015263
Clojure,https://github.com/congomongo/congomongo,527.0,146.0,0.27703984819734345,4939,5721,congomongo,358,5.8805329864007,4.990432586778736,3.4124850401015263
Clojure,https://github.com/ztellman/penumbra,509.0,6.0,0.011787819253438114,2567,979,ztellman,353,5.8664680569332965,1.9459101490553132,3.401101671264979
Clojure,https://github.com/ingesolvoll/kee-frame,592.0,11.0,0.018581081081081082,1373,481,ingesolvoll,352,5.863631175598097,2.4849066497880004,3.3988056578609345
Clojure,https://github.com/hashobject/perun,880.0,100.0,0.11363636363636363,2042,7246,hashobject,351,5.860786223465865,4.61512051684126,3.396503112404267
Clojure,https://github.com/sunng87/slacker,759.0,29.0,0.03820816864295125,3810,804,sunng87,351,5.860786223465865,3.4011973816621555,3.396503112404267
Clojure,https://github.com/wilkerlucio/pathom3,1287.0,13.0,0.010101010101010102,1224,2090,wilkerlucio,349,5.855071922202427,2.6390573296152584,3.391878275921751
Clojure,https://github.com/alexander-yakushev/compliment,343.0,26.0,0.07580174927113703,3768,2249,alexander-yakushev,348,5.8522024797744745,3.295836866004329,3.3895559093867234
Clojure,https://github.com/gcv/appengine-magic,399.0,14.0,0.03508771929824561,1341,597,gcv,344,5.840641657373398,2.70805020110221,3.3801992250357444
Clojure,https://github.com/michaelklishin/langohr,1263.0,78.0,0.06175771971496437,4505,1592,michaelklishin,344,5.840641657373398,4.3694478524670215,3.3801992250357444
Clojure,https://github.com/yetibot/yetibot,2096.0,80.0,0.03816793893129771,4364,2229,yetibot,342,5.834810737062605,4.394449154672439,3.3754800036057255
Clojure,https://github.com/andrewmcveigh/cljs-time,386.0,28.0,0.07253886010362694,2121,2468,andrewmcveigh,341,5.831882477283517,3.367295829986474,3.373110033589748
Clojure,https://github.com/clj-commons/metrics-clojure,451.0,111.0,0.24611973392461198,4407,431,clj-commons,337,5.820082930352362,4.718498871295094,3.3635601389292176
Clojure,https://github.com/twosigma/Cook,2204.0,924.0,0.4192377495462795,2782,90626,twosigma,337,5.820082930352362,6.829793737512425,3.3635601389292176
Clojure,https://github.com/Deep-Symmetry/beat-link-trigger,1935.0,7.0,0.0036175710594315244,2756,58863,Deep-Symmetry,336,5.817111159963204,2.0794415416798357,3.3611549538541197
Clojure,https://github.com/FieryCod/holy-lambda,552.0,4.0,0.007246376811594203,1431,206193,FieryCod,331,5.802118375377063,1.6094379124341003,3.34902063087536
Clojure,https://github.com/trptcolin/reply,593.0,44.0,0.07419898819561552,3620,484,trptcolin,331,5.802118375377063,3.8066624897703196,3.34902063087536
Clojure,https://github.com/lspector/Clojush,2650.0,469.0,0.1769811320754717,4613,21674,lspector,326,5.786897381366708,6.152732694704104,3.336701607926805
Clojure,https://github.com/bensu/doo,409.0,42.0,0.10268948655256724,2094,831,bensu,325,5.783825182329737,3.7612001156935624,3.33421514150988
Clojure,https://github.com/nasa/Common-Metadata-Repository,16852.0,6314.0,0.37467362924281983,3650,55758,nasa,323,5.777652323222656,8.750683034784592,3.32921917390444
Clojure,https://github.com/liquidz/misaki,559.0,8.0,0.014311270125223614,995,3990,liquidz,320,5.768320995793772,2.1972245773362196,3.3216669183382987
Clojure,https://github.com/clojure-emacs/orchard,468.0,106.0,0.2264957264957265,3466,1762,clojure-emacs,315,5.752572638825633,4.672828834461906,3.3089210772479896
Clojure,https://github.com/Jarzka/stylefy,1242.0,9.0,0.007246376811594203,2207,36528,Jarzka,313,5.746203190540153,2.302585092994046,3.303766001334742
Clojure,https://github.com/sunng87/diehard,387.0,22.0,0.056847545219638244,2683,409,sunng87,313,5.746203190540153,3.1354942159291497,3.303766001334742
Clojure,https://github.com/clojure-numerics/expresso,271.0,2.0,0.007380073800738007,3585,679,clojure-numerics,309,5.733341276897746,1.0986122886681098,3.293356286357169
Clojure,https://github.com/fluree/db,3152.0,382.0,0.12119289340101523,1137,8539,fluree,297,5.6937321388027,5.948034989180646,3.2612988608806597
Clojure,https://github.com/clojure/spec-alpha2,343.0,7.0,0.02040816326530612,2559,556,clojure,293,5.680172609017068,2.0794415416798357,3.250324534336206
Clojure,https://github.com/quoll/asami,880.0,25.0,0.028409090909090908,1997,34285,quoll,293,5.680172609017068,3.258096538021482,3.250324534336206
Clojure,https://github.com/puppetlabs/puppetdb,9735.0,5857.0,0.6016435541859271,4505,28330,puppetlabs,292,5.676753802268282,8.675563527387679,3.2475575429842407
Clojure,https://github.com/replikativ/konserve,315.0,68.0,0.21587301587301588,3528,1911,replikativ,291,5.673323267171493,4.23410650459726,3.244781059362053
Clojure,https://github.com/r4vi/block-the-eu-cookie-shit-list,466.0,109.0,0.23390557939914164,3106,11531,r4vi,289,5.666426688112432,4.700480365792417,3.2391993532239858
Clojure,https://github.com/nubank/state-flow,343.0,45.0,0.13119533527696792,1705,469,nubank,289,5.666426688112432,3.828641396489095,3.2391993532239858
Clojure,https://github.com/cnuernber/dtype-next,986.0,8.0,0.008113590263691683,1165,5365,cnuernber,286,5.655991810819852,2.1972245773362196,3.230753945995969
Clojure,https://github.com/funcool/buddy-auth,324.0,49.0,0.15123456790123457,2575,756,funcool,286,5.655991810819852,3.912023005428146,3.230753945995969
Clojure,https://github.com/LauJensen/clojureql,305.0,42.0,0.1377049180327869,2661,408,LauJensen,285,5.652489180268651,3.7612001156935624,3.227919112337194
Clojure,https://github.com/tendant/graphql-clj,709.0,7.0,0.009873060648801129,1523,914,tendant,284,5.648974238161206,2.0794415416798357,3.225074314392001
Clojure,https://github.com/exoscale/pithos,725.0,53.0,0.07310344827586207,1847,3486,exoscale,282,5.641907070938114,3.9889840465642745,3.2193545437158337
Clojure,https://github.com/puppetlabs/puppetserver,9945.0,4769.0,0.47953745600804426,3902,10902,puppetlabs,282,5.641907070938114,8.470101583882387,3.2193545437158337
Clojure,https://github.com/macourtney/Conjure,416.0,2.0,0.004807692307692308,1249,32038,macourtney,279,5.631211781821365,1.0986122886681098,3.2106983736929684
Clojure,https://github.com/greglook/cljstyle,607.0,38.0,0.06260296540362438,2523,671,greglook,274,5.6131281063880705,3.6635616461296463,3.1960624561894586
Clojure,https://github.com/taoensso/tower,369.0,7.0,0.018970189701897018,4064,651,taoensso,274,5.6131281063880705,2.0794415416798357,3.1960624561894586
Clojure,https://github.com/unclebob/more-speech,631.0,3.0,0.004754358161648178,599,8035,unclebob,270,5.598421958998375,1.3862943611198906,3.184160121358025
Clojure,https://github.com/zero-one-group/geni,317.0,13.0,0.04100946372239748,1321,1953,zero-one-group,268,5.5909869805108565,2.6390573296152584,3.1781426647748714
Clojure,https://github.com/cch1/http.async.client,541.0,61.0,0.11275415896487985,4620,1395,cch1,266,5.583496308781699,4.127134385045092,3.172080133190613
Clojure,https://github.com/hyperfiddle/rcf,297.0,11.0,0.037037037037037035,1055,1276,hyperfiddle,261,5.564520407322694,2.4849066497880004,3.1567220977440473
Clojure,https://github.com/rm-hull/nvd-clojure,344.0,20.0,0.05813953488372093,2677,480283,rm-hull,259,5.556828061699537,3.044522437723423,3.1504963425669925
Clojure,https://github.com/taoensso/encore,1318.0,16.0,0.012139605462822459,3570,2363,taoensso,255,5.541263545158426,2.833213344056216,3.1378992916567383
Clojure,https://github.com/clojure/tools.analyzer,547.0,21.0,0.038391224862888484,3603,1648,clojure,254,5.537334267018537,3.091042453358316,3.1347191532542387
Clojure,https://github.com/clojure-emacs/refactor-nrepl,890.0,132.0,0.14831460674157304,3305,1164,clojure-emacs,253,5.53338948872752,4.890349128221754,3.131526469894602
Clojure,https://github.com/mentat-collective/emmy,1224.0,22.0,0.017973856209150325,3355,10454,mentat-collective,251,5.5254529391317835,3.1354942159291497,3.1251030696530866
Clojure,https://github.com/phillord/tawny-owl,988.0,24.0,0.024291497975708502,4061,4585,phillord,247,5.5093883366279774,3.2188758248682006,3.112101277078359
Clojure,https://github.com/scicloj/tablecloth,215.0,15.0,0.06976744186046512,1227,27262,scicloj,247,5.5093883366279774,2.772588722239781,3.112101277078359
Clojure,https://github.com/latte-central/LaTTe,440.0,10.0,0.022727272727272728,3192,719,latte-central,245,5.501258210544727,2.3978952727983707,3.105521206832877
Clojure,https://github.com/clj-jgit/clj-jgit,303.0,41.0,0.1353135313531353,4431,625,clj-jgit,242,5.488937726156687,3.7376696182833684,3.095549694472362
Clojure,https://github.com/mpenet/alia,930.0,32.0,0.034408602150537634,3405,1581,mpenet,242,5.488937726156687,3.4965075614664802,3.095549694472362
Clojure,https://github.com/sunng87/ring-jetty9-adapter,521.0,66.0,0.12667946257197696,3849,488,sunng87,234,5.455321115357702,4.204692619390966,3.0683422860991896
Clojure,https://github.com/taoensso/faraday,547.0,70.0,0.12797074954296161,3819,954,taoensso,234,5.455321115357702,4.2626798770413155,3.0683422860991896
Clojure,https://github.com/borkdude/deps.clj,460.0,9.0,0.01956521739130435,1387,579,borkdude,233,5.4510384535657,2.302585092994046,3.064876138693792
Clojure,https://github.com/mhjort/trombi,509.0,6.0,0.011787819253438114,3430,524,mhjort,226,5.420534999272286,1.9459101490553132,3.0401883454264724
Clojure,https://github.com/nilenso/goose,406.0,13.0,0.03201970443349754,561,1480,nilenso,225,5.41610040220442,2.6390573296152584,3.0365992300894926
Clojure,https://github.com/thheller/shadow-grove,329.0,1.0,0.00303951367781155,1472,1419,thheller,222,5.402677381872279,0.6931471805599453,3.025735386677028
Clojure,https://github.com/metosin/kekkonen,593.0,6.0,0.01011804384485666,2529,576,metosin,220,5.393627546352362,1.9459101490553132,3.018410954949726
Clojure,https://github.com/clojure/data.xml,272.0,53.0,0.1948529411764706,4472,575,clojure,217,5.37989735354046,3.9889840465642745,3.007298503277856
Clojure,https://github.com/ninjudd/clojure-protobuf,338.0,13.0,0.038461538461538464,1381,638,ninjudd,217,5.37989735354046,2.6390573296152584,3.007298503277856
Clojure,https://github.com/maitria/avi,1593.0,12.0,0.007532956685499058,1448,1105,maitria,215,5.3706380281276624,2.5649493574615367,2.999804522124536
Clojure,https://github.com/gfredericks/test.chuck,304.0,23.0,0.0756578947368421,3207,431,gfredericks,214,5.365976015021851,3.1780538303479458,2.9960313489403227
Clojure,https://github.com/discljord/discljord,942.0,14.0,0.014861995753715499,1977,1075,discljord,212,5.356586274672012,2.70805020110221,2.9884318172164455
Clojure,https://github.com/michaelklishin/quartzite,320.0,23.0,0.071875,4368,281,michaelklishin,210,5.3471075307174685,3.1780538303479458,2.9807602509429114
Clojure,https://github.com/suprematic/otplike,585.0,1.0,0.0017094017094017094,1199,643,suprematic,209,5.342334251964811,0.6931471805599453,2.976897025554751
Clojure,https://github.com/r0man/inflections-clj,411.0,19.0,0.046228710462287104,4509,400,r0man,209,5.342334251964811,2.995732273553991,2.976897025554751
Clojure,https://github.com/arichiardi/replumb,439.0,10.0,0.022779043280182234,710,661,arichiardi,208,5.337538079701318,2.3978952727983707,2.9730152714367875
Clojure,https://github.com/r0man/sqlingvo,946.0,16.0,0.016913319238900635,3019,1246,r0man,208,5.337538079701318,2.833213344056216,2.9730152714367875
Clojure,https://github.com/apa512/clj-rethinkdb,417.0,32.0,0.07673860911270983,1654,776,apa512,203,5.313205979041787,3.4965075614664802,2.953322227328934
Clojure,https://github.com/michaelklishin/neocons,675.0,28.0,0.04148148148148148,2249,691,michaelklishin,201,5.303304908059076,3.367295829986474,2.9453088531321945
Clojure,https://github.com/clojure/tools.reader,604.0,35.0,0.057947019867549666,4044,1088,clojure,201,5.303304908059076,3.58351893845611,2.9453088531321945
Clojure,https://github.com/generateme/fastmath,291.0,2.0,0.006872852233676976,2054,41488,generateme,200,5.298317366548036,1.0986122886681098,2.9412722154270905
Clojure,https://github.com/bob-cd/bob,757.0,20.0,0.026420079260237782,2269,1682,bob-cd,200,5.298317366548036,3.044522437723423,2.9412722154270905
Clojure,https://github.com/mikera/vectorz-clj,1018.0,8.0,0.007858546168958742,2089,820,mikera,199,5.293304824724492,2.1972245773362196,2.937215343864509
Clojure,https://github.com/walmartlabs/lacinia-pedestal,419.0,75.0,0.17899761336515513,2265,936,walmartlabs,195,5.272999558563747,4.330733340286331,2.9207813948306574
Clojure,https://github.com/funcool/catacumba,797.0,23.0,0.028858218318695106,1630,2229,funcool,190,5.247024072160486,3.1780538303479458,2.899758286032116
Clojure,https://github.com/fulcrologic/fulcro-rad,915.0,35.0,0.03825136612021858,1456,1564,fulcrologic,190,5.247024072160486,3.58351893845611,2.899758286032116
Clojure,https://github.com/otto-de/tesla-microservice,409.0,136.0,0.33251833740831294,2920,407,otto-de,188,5.236441962829949,4.919980925828125,2.8911937174107556
Clojure,https://github.com/clojure/tools.build,471.0,1.0,0.0021231422505307855,1360,1666,clojure,186,5.225746673713202,0.6931471805599453,2.882537547387891
Clojure,https://github.com/day8/re-frame-async-flow-fx,275.0,24.0,0.08727272727272728,2508,327,day8,183,5.209486152841421,3.2188758248682006,2.8693771894218707
Clojure,https://github.com/Swirrl/grafter,1053.0,45.0,0.042735042735042736,3304,6499,Swirrl,183,5.209486152841421,3.828641396489095,2.8693771894218707
Clojure,https://github.com/michaelklishin/validateur,294.0,36.0,0.12244897959183673,2301,224,michaelklishin,182,5.204006687076795,3.6109179126442243,2.864942415684076
Clojure,https://github.com/boot-clj/boot-cljs,446.0,30.0,0.06726457399103139,1469,390,boot-clj,177,5.176149732573829,3.4339872044851463,2.84239655162517
Clojure,https://github.com/mauricioszabo/atom-chlorine,1310.0,20.0,0.015267175572519083,1901,32257,mauricioszabo,176,5.170483995038151,3.044522437723423,2.8378110199131794
Clojure,https://github.com/lvh/caesium,691.0,35.0,0.05065123010130246,3328,496,lvh,174,5.159055299214529,3.58351893845611,2.8285612714389683
Clojure,https://github.com/matthiasn/systems-toolbox,494.0,5.0,0.010121457489878543,1766,2732,matthiasn,173,5.153291594497779,1.791759469228055,2.8238964505589377
Clojure,https://github.com/zmedelis/bosquet,457.0,2.0,0.00437636761487965,332,1451,zmedelis,172,5.147494476813453,1.0986122886681098,2.8192045870879903
Clojure,https://github.com/sveri/closp,483.0,2.0,0.004140786749482402,2173,2021,sveri,172,5.147494476813453,1.0986122886681098,2.8192045870879903
Clojure,https://github.com/ninjudd/cake,1203.0,39.0,0.032418952618453865,826,3764,ninjudd,171,5.14166355650266,3.6888794541139363,2.8144853656579722
Clojure,https://github.com/Deep-Symmetry/dysentery,504.0,5.0,0.00992063492063492,2766,13783,Deep-Symmetry,166,5.111987788356544,1.791759469228055,2.790467455358599
Clojure,https://github.com/amitrathore/swarmiji,236.0,10.0,0.0423728813559322,846,6397,amitrathore,165,5.10594547390058,2.3978952727983707,2.7855771433070493
Clojure,https://github.com/heroku/pulse,572.0,34.0,0.05944055944055944,1385,1772,heroku,161,5.081404364984463,3.5553480614894135,2.76571493958271
Clojure,https://github.com/clojure-grimoire/grimoire,1224.0,35.0,0.028594771241830064,1604,14104,clojure-grimoire,159,5.0689042022202315,3.58351893845611,2.7555980055737694
Clojure,https://github.com/jochu/swank-clojure,489.0,136.0,0.278118609406953,1077,742,jochu,156,5.049856007249537,4.919980925828125,2.7401814597941114
Clojure,https://github.com/jacekschae/shadow-cljs-tailwindcss,297.0,1.0,0.003367003367003367,774,982,jacekschae,153,5.030437921392435,0.6931471805599453,2.7244655449775164
Clojure,https://github.com/Raynes/lazybot,1090.0,78.0,0.07155963302752294,1842,2320,Raynes,152,5.0238805208462765,4.3694478524670215,2.71915835099557
Clojure,https://github.com/exercism/clojure,957.0,585.0,0.6112852664576802,3821,1585,exercism,151,5.017279836814924,6.373319789577012,2.7138161257767
Clojure,https://github.com/yogthos/yuggoth,512.0,6.0,0.01171875,1561,11885,yogthos,146,4.983606621708336,1.9459101490553132,2.6865629050364856
Clojure,https://github.com/scicloj/notespace,637.0,3.0,0.004709576138147566,895,15768,scicloj,144,4.969813299576001,1.3862943611198906,2.6753993600164008
Clojure,https://github.com/jgrodziski/keycloak-clojure,533.0,14.0,0.02626641651031895,2099,11803,jgrodziski,143,4.962844630259907,2.70805020110221,2.669759308048214
Clojure,https://github.com/samsara/samsara,1042.0,5.0,0.0047984644913627635,1732,23943,samsara,141,4.948759890378168,1.791759469228055,2.6583599057680796
Clojure,https://github.com/tbatchelli/vmfest,401.0,5.0,0.012468827930174564,1289,2061,tbatchelli,140,4.941642422609304,1.791759469228055,2.6525994246378333
Clojure,https://github.com/tonsky/grumpy,257.0,5.0,0.019455252918287938,2282,708,tonsky,139,4.9344739331306915,1.791759469228055,2.64679764938364
