html_url,language,n-contributors,right.html_url,right.language,size,owner,stargazers_count,log-stargazers,log-contributors,log-stargazers-prediction
https://github.com/clojars/clojars-web,Clojure,73,https://github.com/clojars/clojars-web,Clojure,3451,clojars,456,6.1224928095143865,4.290459441148391,7.086041182751116
https://github.com/BrunoBonacci/mulog,Clojure,24,https://github.com/BrunoBonacci/mulog,Clojure,4704,BrunoBonacci,455,6.12029741895095,3.1780538303479458,6.109387028017071
https://github.com/technomancy/slamhound,Clojure,21,https://github.com/technomancy/slamhound,Clojure,472,technomancy,454,6.118097198041348,3.044522437723423,5.992151023336799
https://github.com/Raynes/fs,Clojure,36,https://github.com/Raynes/fs,Clojure,363,Raynes,448,6.104793232414985,3.58351893845611,6.465371552536487
https://github.com/pyr/cyanite,Clojure,31,https://github.com/pyr/cyanite,Clojure,1188,pyr,448,6.104793232414985,3.4339872044851463,6.3340877943196965
https://github.com/polyfy/polylith,Clojure,22,https://github.com/polyfy/polylith,Clojure,42274,polyfy,447,6.102558594613569,3.091042453358316,6.03299400912093
https://github.com/immutant/immutant,Clojure,24,https://github.com/immutant/immutant,Clojure,18004,immutant,446,6.100318952020064,3.1780538303479458,6.109387028017071
https://github.com/dm3/clojure.java-time,Clojure,30,https://github.com/dm3/clojure.java-time,Clojure,699,dm3,445,6.09807428216624,3.4011973816621555,6.305299449149427
https://github.com/slagyr/speclj,Clojure,38,https://github.com/slagyr/speclj,Clojure,913,slagyr,443,6.093569770045136,3.6375861597263857,6.512840727247449
https://github.com/gorillalabs/sparkling,Clojure,46,https://github.com/gorillalabs/sparkling,Clojure,1178,gorillalabs,439,6.0844994130751715,3.828641396489095,6.680580703526182
https://github.com/semperos/clj-webdriver,Clojure,25,https://github.com/semperos/clj-webdriver,Clojure,1776,semperos,438,6.082218910376446,3.2188758248682006,6.1452273457623665
https://github.com/levand/domina,Clojure,23,https://github.com/levand/domina,Clojure,19060,levand,431,6.066108090103747,3.1354942159291497,6.072021139313861
https://github.com/metosin/muuntaja,Clojure,48,https://github.com/metosin/muuntaja,Clojure,1243,metosin,417,6.0330862217988015,3.871201010907891,6.717946592229392
https://github.com/nubank/matcher-combinators,Clojure,39,https://github.com/nubank/matcher-combinators,Clojure,714,nubank,416,6.030685260261263,3.6635616461296463,6.535646317646015
https://github.com/kit-clj/kit,Clojure,31,https://github.com/kit-clj/kit,Clojure,1108,kit-clj,414,6.025865973825314,3.4339872044851463,6.3340877943196965
https://github.com/weavejester/eftest,Clojure,25,https://github.com/weavejester/eftest,Clojure,273,weavejester,413,6.023447592961033,3.2188758248682006,6.1452273457623665
https://github.com/ibdknox/jayq,Clojure,23,https://github.com/ibdknox/jayq,Clojure,105,ibdknox,410,6.016157159698354,3.1354942159291497,6.072021139313861
https://github.com/typedclojure/typedclojure,Clojure,25,https://github.com/typedclojure/typedclojure,Clojure,15785,typedclojure,406,6.0063531596017325,3.2188758248682006,6.1452273457623665
https://github.com/tomekw/hikari-cp,Clojure,40,https://github.com/tomekw/hikari-cp,Clojure,309,tomekw,405,6.003887067106539,3.6888794541139363,6.557874488842332
https://github.com/martinklepsch/tenzing,Clojure,23,https://github.com/martinklepsch/tenzing,Clojure,702,martinklepsch,403,5.998936561946683,3.1354942159291497,6.072021139313861
https://github.com/reagent-project/reagent-template,Clojure,54,https://github.com/reagent-project/reagent-template,Clojure,471,reagent-project,396,5.981414211254481,3.9889840465642745,6.8213560770559045
https://github.com/clojure-expectations/expectations,Clojure,23,https://github.com/clojure-expectations/expectations,Clojure,4617,clojure-expectations,395,5.978885764901122,3.1354942159291497,6.072021139313861
https://github.com/clojurewerkz/elastisch,Clojure,82,https://github.com/clojurewerkz/elastisch,Clojure,2292,clojurewerkz,386,5.955837369464831,4.406719247264253,7.18811332403592
https://github.com/jakemcc/test-refresh,Clojure,23,https://github.com/jakemcc/test-refresh,Clojure,384,jakemcc,386,5.955837369464831,3.1354942159291497,6.072021139313861
https://github.com/gojek/ziggurat,Clojure,63,https://github.com/gojek/ziggurat,Clojure,1581,gojek,384,5.950642552587727,4.143134726391533,6.956695112068536
https://github.com/adamwynne/twitter-api,Clojure,23,https://github.com/adamwynne/twitter-api,Clojure,329,adamwynne,375,5.926926025970411,3.1354942159291497,6.072021139313861
https://github.com/ckirkendall/enfocus,Clojure,21,https://github.com/ckirkendall/enfocus,Clojure,1327,ckirkendall,370,5.91350300563827,3.044522437723423,5.992151023336799
https://github.com/liquidz/antq,Clojure,23,https://github.com/liquidz/antq,Clojure,813,liquidz,368,5.908082938168931,3.1354942159291497,6.072021139313861
https://github.com/cfpb/qu,Clojure,29,https://github.com/cfpb/qu,Clojure,7187,cfpb,367,5.905361848054571,3.367295829986474,6.275535043994944
https://github.com/metosin/ring-swagger,Clojure,38,https://github.com/metosin/ring-swagger,Clojure,1430,metosin,360,5.886104031450156,3.6375861597263857,6.512840727247449
https://github.com/FundingCircle/jackdaw,Clojure,93,https://github.com/FundingCircle/jackdaw,Clojure,1724,FundingCircle,359,5.883322388488279,4.532599493153256,7.298631883051434
https://github.com/congomongo/congomongo,Clojure,46,https://github.com/congomongo/congomongo,Clojure,5721,congomongo,358,5.8805329864007,3.828641396489095,6.680580703526182
https://github.com/hashobject/perun,Clojure,29,https://github.com/hashobject/perun,Clojure,7246,hashobject,351,5.860786223465865,3.367295829986474,6.275535043994944
https://github.com/Raynes/tentacles,Clojure,44,https://github.com/Raynes/tentacles,Clojure,324,Raynes,350,5.857933154483459,3.784189633918261,6.641553573333251
https://github.com/alexander-yakushev/compliment,Clojure,23,https://github.com/alexander-yakushev/compliment,Clojure,2249,alexander-yakushev,348,5.8522024797744745,3.1354942159291497,6.072021139313861
https://github.com/michaelklishin/langohr,Clojure,32,https://github.com/michaelklishin/langohr,Clojure,1592,michaelklishin,344,5.840641657373398,3.4657359027997265,6.361962067709976
https://github.com/yetibot/yetibot,Clojure,30,https://github.com/yetibot/yetibot,Clojure,2229,yetibot,342,5.834810737062605,3.4011973816621555,6.305299449149427
https://github.com/andrewmcveigh/cljs-time,Clojure,27,https://github.com/andrewmcveigh/cljs-time,Clojure,2468,andrewmcveigh,341,5.831882477283517,3.295836866004329,6.212796512843584
https://github.com/clj-commons/metrics-clojure,Clojure,48,https://github.com/clj-commons/metrics-clojure,Clojure,431,clj-commons,337,5.820082930352362,3.871201010907891,6.717946592229392
https://github.com/twosigma/Cook,Clojure,66,https://github.com/twosigma/Cook,Clojure,90626,twosigma,337,5.820082930352362,4.189654742026425,6.997538097852667
https://github.com/trptcolin/reply,Clojure,31,https://github.com/trptcolin/reply,Clojure,484,trptcolin,331,5.802118375377063,3.4339872044851463,6.3340877943196965
https://github.com/lspector/Clojush,Clojure,34,https://github.com/lspector/Clojush,Clojure,21674,lspector,326,5.786897381366708,3.5263605246161616,6.415188416266054
https://github.com/bensu/doo,Clojure,27,https://github.com/bensu/doo,Clojure,831,bensu,325,5.783825182329737,3.295836866004329,6.212796512843584
https://github.com/nasa/Common-Metadata-Repository,Clojure,89,https://github.com/nasa/Common-Metadata-Repository,Clojure,55758,nasa,323,5.777652323222656,4.48863636973214,7.260033761352441
https://github.com/clojure-emacs/orchard,Clojure,46,https://github.com/clojure-emacs/orchard,Clojure,1762,clojure-emacs,315,5.752572638825633,3.828641396489095,6.680580703526182
https://github.com/sunng87/diehard,Clojure,22,https://github.com/sunng87/diehard,Clojure,409,sunng87,313,5.746203190540153,3.091042453358316,6.03299400912093
https://github.com/juxt/joplin,Clojure,30,https://github.com/juxt/joplin,Clojure,421,juxt,312,5.7430031878094825,3.4011973816621555,6.305299449149427
https://github.com/seantempesta/expo-cljs-template,Clojure,23,https://github.com/seantempesta/expo-cljs-template,Clojure,278,seantempesta,305,5.720311776607412,3.1354942159291497,6.072021139313861
https://github.com/xeqi/kerodon,Clojure,22,https://github.com/xeqi/kerodon,Clojure,163,xeqi,304,5.717027701406222,3.091042453358316,6.03299400912093
https://github.com/funcool/cuerdas,Clojure,25,https://github.com/funcool/cuerdas,Clojure,1047,funcool,300,5.703782474656201,3.2188758248682006,6.1452273457623665
https://github.com/RyanMcG/lein-npm,Clojure,24,https://github.com/RyanMcG/lein-npm,Clojure,74,RyanMcG,296,5.69035945432406,3.1780538303479458,6.109387028017071
https://github.com/puppetlabs/puppetdb,Clojure,208,https://github.com/puppetlabs/puppetdb,Clojure,28330,puppetlabs,292,5.676753802268282,5.337538079701318,8.005340485763561
https://github.com/replikativ/konserve,Clojure,21,https://github.com/replikativ/konserve,Clojure,1911,replikativ,291,5.673323267171493,3.044522437723423,5.992151023336799
https://github.com/r4vi/block-the-eu-cookie-shit-list,Clojure,48,https://github.com/r4vi/block-the-eu-cookie-shit-list,Clojure,11531,r4vi,289,5.666426688112432,3.871201010907891,6.717946592229392
https://github.com/nubank/state-flow,Clojure,24,https://github.com/nubank/state-flow,Clojure,469,nubank,289,5.666426688112432,3.1780538303479458,6.109387028017071
https://github.com/funcool/buddy-auth,Clojure,41,https://github.com/funcool/buddy-auth,Clojure,756,funcool,286,5.655991810819852,3.713572066704308,6.5795537598235985
https://github.com/exoscale/pithos,Clojure,32,https://github.com/exoscale/pithos,Clojure,3486,exoscale,282,5.641907070938114,3.4657359027997265,6.361962067709976
https://github.com/puppetlabs/puppetserver,Clojure,178,https://github.com/puppetlabs/puppetserver,Clojure,10902,puppetlabs,282,5.641907070938114,5.181783550292085,7.8685933255647615
https://github.com/greglook/cljstyle,Clojure,34,https://github.com/greglook/cljstyle,Clojure,671,greglook,274,5.6131281063880705,3.5263605246161616,6.415188416266054
https://github.com/drone29a/clj-oauth,Clojure,24,https://github.com/drone29a/clj-oauth,Clojure,4665,drone29a,269,5.594711379601839,3.1780538303479458,6.109387028017071
https://github.com/cch1/http.async.client,Clojure,33,https://github.com/cch1/http.async.client,Clojure,1395,cch1,266,5.583496308781699,3.4965075614664802,6.388978533640346
https://github.com/rm-hull/nvd-clojure,Clojure,23,https://github.com/rm-hull/nvd-clojure,Clojure,480283,rm-hull,259,5.556828061699537,3.1354942159291497,6.072021139313861
https://github.com/taoensso/encore,Clojure,21,https://github.com/taoensso/encore,Clojure,2363,taoensso,255,5.541263545158426,3.044522437723423,5.992151023336799
https://github.com/clojure-emacs/refactor-nrepl,Clojure,54,https://github.com/clojure-emacs/refactor-nrepl,Clojure,1164,clojure-emacs,253,5.53338948872752,3.9889840465642745,6.8213560770559045
https://github.com/venantius/accountant,Clojure,22,https://github.com/venantius/accountant,Clojure,66,venantius,249,5.517452896464707,3.091042453358316,6.03299400912093
https://github.com/Otann/morse,Clojure,23,https://github.com/Otann/morse,Clojure,153,Otann,246,5.5053315359323625,3.1354942159291497,6.072021139313861
https://github.com/clj-jgit/clj-jgit,Clojure,32,https://github.com/clj-jgit/clj-jgit,Clojure,625,clj-jgit,242,5.488937726156687,3.4657359027997265,6.361962067709976
https://github.com/mpenet/alia,Clojure,29,https://github.com/mpenet/alia,Clojure,1581,mpenet,242,5.488937726156687,3.367295829986474,6.275535043994944
https://github.com/sunng87/ring-jetty9-adapter,Clojure,33,https://github.com/sunng87/ring-jetty9-adapter,Clojure,488,sunng87,234,5.455321115357702,3.4965075614664802,6.388978533640346
https://github.com/taoensso/faraday,Clojure,47,https://github.com/taoensso/faraday,Clojure,954,taoensso,234,5.455321115357702,3.8501476017100584,6.699462417603931
https://github.com/clojure/data.xml,Clojure,25,https://github.com/clojure/data.xml,Clojure,575,clojure,217,5.37989735354046,3.2188758248682006,6.1452273457623665
https://github.com/pingles/clj-kafka,Clojure,21,https://github.com/pingles/clj-kafka,Clojure,309,pingles,212,5.356586274672012,3.044522437723423,5.992151023336799
https://github.com/apa512/clj-rethinkdb,Clojure,31,https://github.com/apa512/clj-rethinkdb,Clojure,776,apa512,203,5.313205979041787,3.4339872044851463,6.3340877943196965
https://github.com/clojure/tools.reader,Clojure,31,https://github.com/clojure/tools.reader,Clojure,1088,clojure,201,5.303304908059076,3.4339872044851463,6.3340877943196965
https://github.com/owainlewis/clojure-mail,Clojure,34,https://github.com/owainlewis/clojure-mail,Clojure,177,owainlewis,196,5.278114659230517,3.5263605246161616,6.415188416266054
https://github.com/walmartlabs/lacinia-pedestal,Clojure,36,https://github.com/walmartlabs/lacinia-pedestal,Clojure,936,walmartlabs,195,5.272999558563747,3.58351893845611,6.465371552536487
https://github.com/pyr/kinsky,Clojure,29,https://github.com/pyr/kinsky,Clojure,178,pyr,193,5.262690188904886,3.367295829986474,6.275535043994944
https://github.com/funcool/catacumba,Clojure,21,https://github.com/funcool/catacumba,Clojure,2229,funcool,190,5.247024072160486,3.044522437723423,5.992151023336799
https://github.com/fulcrologic/fulcro-rad,Clojure,28,https://github.com/fulcrologic/fulcro-rad,Clojure,1564,fulcrologic,190,5.247024072160486,3.332204510175204,6.244726063029702
https://github.com/otto-de/tesla-microservice,Clojure,33,https://github.com/otto-de/tesla-microservice,Clojure,407,otto-de,188,5.236441962829949,3.4965075614664802,6.388978533640346
https://github.com/michaelklishin/validateur,Clojure,22,https://github.com/michaelklishin/validateur,Clojure,224,michaelklishin,182,5.204006687076795,3.091042453358316,6.03299400912093
https://github.com/boot-clj/boot-cljs,Clojure,24,https://github.com/boot-clj/boot-cljs,Clojure,390,boot-clj,177,5.176149732573829,3.1780538303479458,6.109387028017071
https://github.com/lvh/caesium,Clojure,23,https://github.com/lvh/caesium,Clojure,496,lvh,174,5.159055299214529,3.1354942159291497,6.072021139313861
https://github.com/ngrunwald/ring-middleware-format,Clojure,29,https://github.com/ngrunwald/ring-middleware-format,Clojure,283,ngrunwald,164,5.099866427824199,3.367295829986474,6.275535043994944
https://github.com/clj-commons/iapetos,Clojure,24,https://github.com/clj-commons/iapetos,Clojure,262,clj-commons,164,5.099866427824199,3.1780538303479458,6.109387028017071
https://github.com/clojure-grimoire/grimoire,Clojure,26,https://github.com/clojure-grimoire/grimoire,Clojure,14104,clojure-grimoire,159,5.0689042022202315,3.258096538021482,6.1796617931265985
https://github.com/jochu/swank-clojure,Clojure,45,https://github.com/jochu/swank-clojure,Clojure,742,jochu,156,5.049856007249537,3.8066624897703196,6.661283973668843
https://github.com/Raynes/lazybot,Clojure,31,https://github.com/Raynes/lazybot,Clojure,2320,Raynes,152,5.0238805208462765,3.4339872044851463,6.3340877943196965
https://github.com/exercism/clojure,Clojure,160,https://github.com/exercism/clojure,Clojure,1585,exercism,151,5.017279836814924,5.075173815233827,7.774993617266974
https://github.com/babashka/fs,Clojure,22,https://github.com/babashka/fs,Clojure,337,babashka,141,4.948759890378168,3.091042453358316,6.03299400912093
